Istanbul Turkish Cafe,$$,"Bath Beach, Bensonhurst","2202 86th StBrooklyn, NY 11214",3.5 star rating,199 reviews,/biz/istanbul-turkish-cafe-brooklyn
Bar Tabac,$$,"Boerum Hill, Cobble Hill","128 Smith StBrooklyn, NY 11201",3.5 star rating,464 reviews,/biz/bar-tabac-brooklyn
Little Purity,$,"Park Slope, South Slope","390 7th AveBrooklyn, NY 11215",4.0 star rating,82 reviews,/biz/little-purity-brooklyn
1001 Nights,$$,Brighton Beach,"35 Neptune AveBrooklyn, NY 11235",3.5 star rating,147 reviews,/biz/1001-nights-brooklyn
Banhmigos,$,Crown Heights,"636 Park PlBrooklyn, NY 11238",3.5 star rating,91 reviews,/biz/banhmigos-brooklyn-2
10 Devoe,$$,Williamsburg - North Side,"10 Devoe StBrooklyn, NY 11211",4.5 star rating,67 reviews,/biz/10-devoe-brooklyn
Cebu Bar & Bistro,$$,"Fort Hamilton, Bay Ridge","8801 3rd AveBrooklyn, NY 11209",3.5 star rating,315 reviews,/biz/cebu-bar-and-bistro-brooklyn-2
Harway Pizza Gyro Falafel,$,"Bath Beach, Coney Island","2863 Harway AveBrooklyn, NY 11214",5.0 star rating,21 reviews,/biz/harway-pizza-gyro-falafel-brooklyn
Banhmigos,$,Crown Heights,"636 Park PlBrooklyn, NY 11238",3.5 star rating,91 reviews,/biz/banhmigos-brooklyn-2
L’isola Wood Fired Pizza,$$,Williamsburg - North Side,"128 Metropolitan AveBrooklyn, NY 11249",4.0 star rating,132 reviews,/biz/l-isola-wood-fired-pizza-brooklyn-88
Loving Hut,$$,East Williamsburg,"76 Bushwick AveBrooklyn, NY 11211",4.0 star rating,113 reviews,/biz/loving-hut-brooklyn-2
Chateau De Capitaine,$$$,Gravesend,"2570 Coney Island AveBrooklyn, NY 11223",3.5 star rating,51 reviews,/biz/chateau-de-capitaine-brooklyn-2
Sheep Station,$$,"Park Slope, Gowanus","149 4th AveBrooklyn, NY 11217",3.5 star rating,184 reviews,/biz/sheep-station-brooklyn
PDQ,,Gowanus,"359 Sackett StBrooklyn, NY 11231",4.0 star rating,13 reviews,/biz/pdq-brooklyn
Ocean Grill,$$$$,"Midwood, Ocean Parkway","1160 McDonald AveBrooklyn, NY 11230",5.0 star rating,5 reviews,/biz/ocean-grill-brooklyn
India House Restaurant,$$,"Bedford Stuyvesant, Crown Heights","586 Nostrand AveBrooklyn, NY 11216",4.0 star rating,68 reviews,/biz/india-house-restaurant-brooklyn-4
Pizza Cotta Bene,$$,Gowanus,"291 3rd AveBrooklyn, NY 11215",4.0 star rating,125 reviews,/biz/pizza-cotta-bene-brooklyn-2
Tony’s Pizzeria & Restaurant,$,Bushwick,"443 Knickerbocker AveBrooklyn, NY 11237",4.5 star rating,165 reviews,/biz/tonys-pizzeria-and-restaurant-brooklyn-3
Buschenschank,$$,Carroll Gardens,"320 Court StBrooklyn, NY 11231",3.0 star rating,186 reviews,/biz/buschenschank-brooklyn-10
Stolle Bakery,$$,Brooklyn Heights,"119 Court StBrooklyn, NY 11201",4.5 star rating,15 reviews,/biz/stolle-bakery-brooklyn
Gino’s Pizzeria,$,Borough Park,"4006 13th AveBrooklyn, NY 11218",4.5 star rating,18 reviews,/biz/ginos-pizzeria-brooklyn-2
Convivium Osteria,$$$,Park Slope,"68 5th AveBrooklyn, NY 11217",4.0 star rating,340 reviews,/biz/convivium-osteria-brooklyn
El Cortez,$$,East Williamsburg,"17 Ingraham StBrooklyn, NY 11206",3.5 star rating,52 reviews,/biz/el-cortez-brooklyn
Coszcal De Allende,$$,Bay Ridge,"6824 3rd AveBrooklyn, NY 11220",4.0 star rating,46 reviews,/biz/coszcal-de-allende-brooklyn
Mashallah Sweets & Restaurant,$,Flatbush,"663 Coney Island AveBrooklyn, NY 11218",4.0 star rating,47 reviews,/biz/mashallah-sweets-and-restaurant-brooklyn
Tikka Indian Grill,$$,"Williamsburg - South Side, Williamsburg - North Side","185 Grand StBrooklyn, NY 11211",4.5 star rating,99 reviews,/biz/tikka-indian-grill-brooklyn-2
D. Coluccio & Sons,$$,"Dyker Heights, Borough Park","1214-20 60th StBrooklyn, NY 11219",4.5 star rating,41 reviews,/biz/d-coluccio-and-sons-brooklyn
Footprints Cafe,$$,East Flatbush,"5814 Clarendon RdBrooklyn, NY 11203",3.0 star rating,378 reviews,/biz/footprints-cafe-brooklyn
Lee Good Taste,$,East New York,"2686 Pitkin AveBrooklyn, NY 11208",5.0 star rating,9 reviews,/biz/lee-good-taste-brooklyn
Original Pizza,$,Canarsie,"9514 Ave LBrooklyn, NY 11236",4.0 star rating,68 reviews,/biz/original-pizza-brooklyn-4
The Shanti Shack,$$,Williamsburg - North Side,"85 N 3rd StBrooklyn, NY 11211",5.0 star rating,17 reviews,/biz/the-shanti-shack-brooklyn
Chika Mexicana,$,Crown Heights,"814 Nostrand AveBrooklyn, NY 11216",3.5 star rating,46 reviews,/biz/chika-mexicana-brooklyn
Aburi Sushi Bar,$,East Williamsburg,"769 Grand StBrooklyn, NY 11211",3.5 star rating,72 reviews,/biz/aburi-sushi-bar-brooklyn-23
Bay Thai,$$,Bay Ridge,"6735 3rd AveBrooklyn, NY 11220",4.0 star rating,32 reviews,/biz/bay-thai-brooklyn
Duck Season,$$,Phone number,"Brooklyn, NY 11201",4.5 star rating,7 reviews,/biz/duck-season-brooklyn
Scottadito Osteria Toscana,$$,Park Slope,"788A Union StBrooklyn, NY 11215",4.0 star rating,586 reviews,/biz/scottadito-osteria-toscana-brooklyn
Peter Pizza,$,"Gravesend, Bensonhurst","2358 80th StBrooklyn, NY 11214",4.5 star rating,46 reviews,/biz/peter-pizza-brooklyn
Cats on the Bay,$$$,Sheepshead Bay,"2027 Emmons AveBrooklyn, NY 11235",4.0 star rating,35 reviews,/biz/cats-on-the-bay-brooklyn-2
Ba’sik,$$,Williamsburg - North Side,"323 Graham AveBrooklyn, NY 11211",4.0 star rating,83 reviews,/biz/basik-brooklyn-2
Park Asia,$$,Dyker Heights,"6521 8th AveBrooklyn, NY 11220",3.5 star rating,139 reviews,/biz/park-asia-brooklyn
Smith St Bagels,$,"Cobble Hill, Gowanus","202 Smith StBrooklyn, NY 11201",4.5 star rating,161 reviews,/biz/smith-st-bagels-brooklyn
Krispy Pizza - Brooklyn,$,"Bensonhurst, Dyker Heights","7112 13th AveBrooklyn, NY 11228",4.0 star rating,146 reviews,/biz/krispy-pizza-brooklyn-brooklyn
To B Thai,$$,"Kensington, Flatbush","126 Beverley RdBrooklyn, NY 11218",3.5 star rating,147 reviews,/biz/to-b-thai-brooklyn
U Like,$,Bedford Stuyvesant,"602 Marcy AveBrooklyn, NY 11206",4.0 star rating,32 reviews,/biz/u-like-brooklyn
Tenzan,$$,Bensonhurst,"7117 18th AveBrooklyn, NY 11204",3.5 star rating,206 reviews,/biz/tenzan-brooklyn
La Caye Restaurant,$$,Fort Greene,"35 Lafayette AveBrooklyn, NY 11217",3.5 star rating,211 reviews,/biz/la-caye-restaurant-brooklyn
Sazon Nunez,$,Bushwick,"96 Wyckoff AveBrooklyn, NY 11237",4.5 star rating,10 reviews,/biz/sazon-nunez-brooklyn
GreenStreets Salads,$,Bushwick,"67 Irving AveBrooklyn, NY 11237",4.5 star rating,143 reviews,/biz/greenstreets-salads-brooklyn
M Shanghai Bistro & Garden,$$,Williamsburg - South Side,"292 Grand StBrooklyn, NY 11211",3.5 star rating,348 reviews,/biz/m-shanghai-bistro-and-garden-brooklyn
Azerbaijan,$$,"Sheepshead Bay, Brighton Beach","2612 E 14th StBrooklyn, NY 11235",4.5 star rating,10 reviews,/biz/azerbaijan-brooklyn
Maison Premiere,$$$,Williamsburg - South Side,"298 Bedford AveBrooklyn, NY 11211",4.0 star rating,744 reviews,/biz/maison-premiere-brooklyn
Red Hook Ball Fields,$,Red Hook,"Clinton St & Bay StBrooklyn, NY 11231",4.0 star rating,196 reviews,/biz/red-hook-ball-fields-brooklyn
Greek Xpress,$,Windsor Terrace,"263 Prospect Park WBrooklyn, NY 11215",4.0 star rating,30 reviews,/biz/greek-xpress-brooklyn-3
A & J Pizzeria,$,Borough Park,"4412 Fort Hamilton PkwyBrooklyn, NY 11219",4.5 star rating,23 reviews,/biz/a-and-j-pizzeria-brooklyn
La Isla Restaurant,$,"Williamsburg - South Side, South Williamsburg","293 BroadwayBrooklyn, NY 11211",4.0 star rating,24 reviews,/biz/la-isla-restaurant-brooklyn-2
Baby Olive,$,"Bath Beach, Bensonhurst, Dyker Heights","1402 86th StBrooklyn, NY 11228",4.0 star rating,55 reviews,/biz/baby-olive-brooklyn
Clemente’s Maryland Crabhouse,$$,Sheepshead Bay,"3939 Emmons AveBrooklyn, NY 11235",3.5 star rating,255 reviews,/biz/clementes-maryland-crabhouse-brooklyn-2
Fragole Ristorante,$$,Carroll Gardens,"394 Court StBrooklyn, NY 11231",4.0 star rating,228 reviews,/biz/fragole-ristorante-brooklyn
Bedawi Cafe,$,"Windsor Terrace, South Slope","266 Prospect Park WBrooklyn, NY 11215",3.5 star rating,104 reviews,/biz/bedawi-cafe-brooklyn
Watty & Meg,$$,Cobble Hill,"248 Court StBrooklyn, NY 11201",3.0 star rating,199 reviews,/biz/watty-and-meg-brooklyn
Pop’s,$,Williamsburg - North Side,"167 N 8th StBrooklyn, NY 11211",3.5 star rating,194 reviews,/biz/pops-brooklyn
Longevousjoy,$$,Bensonhurst,"6610 Bay PkwyBrooklyn, NY 11204",3.0 star rating,191 reviews,/biz/longevousjoy-brooklyn
Sicily’s Best Pizzeria,$,Phone number,"190 Cypress AveBrooklyn, NY 11237",4.5 star rating,38 reviews,/biz/sicilys-best-pizzeria-brooklyn
Mexico 2000 Grocery,$,"Williamsburg - South Side, South Williamsburg","367 BroadwayBrooklyn, NY 11211",4.5 star rating,65 reviews,/biz/mexico-2000-grocery-brooklyn
Saltie,$$,Williamsburg - North Side,"378 Metropolitan AveBrooklyn, NY 11211",4.0 star rating,258 reviews,/biz/saltie-brooklyn
BÚÐIN,$$,Greenpoint,"114 Greenpoint AveBrooklyn, NY 11222",4.0 star rating,67 reviews,/biz/b%C3%BA%C3%B0in-brooklyn
Jimmy’s,$$,Greenpoint,"92 Calyer StBrooklyn, NY 11222",3.5 star rating,106 reviews,/biz/jimmys-brooklyn-2
Doña Zita Mexican Restaurant,$,Coney Island,"1221 Bowery StBrooklyn, NY 11224",4.0 star rating,34 reviews,/biz/do%C3%B1a-zita-mexican-restaurant-brooklyn
Postmark Cafe,$,"Park Slope, Gowanus","326 6th StBrooklyn, NY 11215",4.5 star rating,115 reviews,/biz/postmark-cafe-brooklyn
Huckleberry Bar,$$,East Williamsburg,"588 Grand StBrooklyn, NY 11211",4.0 star rating,254 reviews,/biz/huckleberry-bar-brooklyn
Dosa Royale,$$,Carroll Gardens,"316 Court StBrooklyn, NY 11231",4.0 star rating,113 reviews,/biz/dosa-royale-brooklyn
El Cofre,$,Clinton Hill,"454 Myrtle AveBrooklyn, NY 11205",4.0 star rating,32 reviews,/biz/el-cofre-brooklyn-2
Sushi & Noodles,$$,Bushwick,"274 Troutman StBrooklyn, NY 11237",3.5 star rating,44 reviews,/biz/sushi-and-noodles-brooklyn-13
Amarin Cafe,$,Greenpoint,"617 Manhattan AveBrooklyn, NY 11222",4.0 star rating,199 reviews,/biz/amarin-cafe-brooklyn
Bamonte’s,$$,Williamsburg - North Side,"32 Withers StBrooklyn, NY 11211",4.0 star rating,204 reviews,/biz/bamontes-brooklyn
Pho Hoai Restaurant,$,"Midwood, Sheepshead Bay","1906 Ave UBrooklyn, NY 11229",3.5 star rating,174 reviews,/biz/pho-hoai-restaurant-brooklyn
ICI - French Country Kitchen,$$,Fort Greene,"246 Dekalb AveBrooklyn, NY 11205",4.0 star rating,208 reviews,/biz/ici-french-country-kitchen-brooklyn
De Islands,$,Paedergat Basin,"8203 Flatlands AveBrooklyn, NY 11236",4.0 star rating,23 reviews,/biz/de-islands-brooklyn-2
Montauk Club,$$$,Park Slope,"25 8th AveBrooklyn, NY 11201",4.0 star rating,22 reviews,/biz/montauk-club-brooklyn
Ramagi,$$,Prospect Lefferts Gardens,"594 Rogers AveBrooklyn, NY 11225",3.0 star rating,83 reviews,/biz/ramagi-brooklyn-2
Fatty Daddy Taco,$$,Cobble Hill,"152 Smith stBrooklyn, NY 11201",4.0 star rating,24 reviews,/biz/fatty-daddy-taco-brooklyn-2
Tony’s Pizza,$,Brownsville,"1107 Rutland RdBrooklyn, NY 11212",4.0 star rating,11 reviews,/biz/tonys-pizza-brooklyn
Luigi’s Pizzeria,$,Clinton Hill,"326 Dekalb AveBrooklyn, NY 11205",4.5 star rating,165 reviews,/biz/luigis-pizzeria-brooklyn-4
Maya Taqueria,$,Prospect Heights,"637 Vanderbilt AveBrooklyn, NY 11238",3.5 star rating,258 reviews,/biz/maya-taqueria-brooklyn
Soigne Restaurant & Wine Bar,$$$,"Park Slope, South Slope","486 6th AveBrooklyn, NY 11215",4.0 star rating,124 reviews,/biz/soigne-restaurant-and-wine-bar-brooklyn
